test_class_name,cycle_id,tests,failures_0,failures_1,failures_2,failures_3,current_failures,failures_%,time_0,time,time_since,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
org/apache/commons/lang3/EnumUtilsTest.java,1d1883f0e20215720eb583fd43eee088808c616b,34,0,0,0,0,0,0.0,0,0.013000000000000001,0.0,1,1,1,1,7,0,6,0,4,0,0,42,36,42,132,42,0,1,0,41,427,57,336,119,187,34,200,238,61,177,1,1,1,1,0,0.1,42,42,42,42
org/apache/commons/lang3/RangeTest.java,1d1883f0e20215720eb583fd43eee088808c616b,24,0,0,0,0,0,0.0,0,0.003,0.0,1,1,1,1,10,1,8,0,5,0,0,29,29,29,7,29,0,0,0,29,394,67,283,87,177,47,184,215,59,156,2,2,2,1,1,0.17,30,30,30,29
org/apache/commons/lang3/time/DurationFormatUtilsTest.java,1d1883f0e20215720eb583fd43eee088808c616b,25,0,0,0,0,0,0.0,0.34700000000000003,0.33399999999999996,0.625353217124939,1,1,1,1,18,1,16,1,1,0,1,28,28,28,0,28,0,3,0,25,631,84,490,103,388,62,332,367,82,285,4,4,4,1,3,0.13,34,34,34,28
org/apache/commons/lang3/builder/JsonToStringStyleTest.java,1d1883f0e20215720eb583fd43eee088808c616b,12,0,0,0,0,0,0.0,0,0.0,0.0,2,2,2,1,19,2,17,0,3,0,0,15,15,15,3,15,0,0,0,15,381,62,289,55,200,30,108,148,41,107,9,9,9,1,1,0.1,38,38,38,15
org/apache/commons/lang3/CharEncodingTest.java,1d1883f0e20215720eb583fd43eee088808c616b,6,0,0,0,0,0,0.0,0,0.003,0.0,1,1,1,1,7,0,6,1,1,0,0,8,8,8,0,8,1,1,0,6,111,12,67,22,33,32,34,46,16,30,2,2,2,1,1,0.48,11,11,11,8
org/apache/commons/lang3/builder/MultiLineToStringStyleTest.java,1d1883f0e20215720eb583fd43eee088808c616b,8,0,0,0,0,0,0.0,0,0.0,0.0,1,1,1,1,7,0,6,0,1,0,0,10,10,10,2,10,0,0,0,10,130,18,92,39,51,20,60,71,29,42,1,1,1,1,0,0.22,10,10,10,10
org/apache/commons/lang3/text/ExtendedMessageFormatTest.java,1d1883f0e20215720eb583fd43eee088808c616b,10,0,0,0,0,0,0.0,0,0.253,0.0,1,1,1,1,12,0,9,2,7,0,5,24,24,24,1,24,0,5,0,19,484,50,274,123,168,162,176,220,109,111,3,3,3,1,2,0.59,36,36,36,24
org/apache/commons/lang3/SystemUtilsTest.java,1d1883f0e20215720eb583fd43eee088808c616b,13,0,0,0,0,0,0.0,0,0.001,0.0,2,2,2,1,31,0,29,0,1,0,0,13,13,13,0,13,0,0,0,13,472,24,413,57,354,35,342,378,44,334,11,11,11,1,2,0.08,35,35,35,13
org/apache/commons/lang3/AnnotationUtilsTest.java,1d1883f0e20215720eb583fd43eee088808c616b,10,0,0,0,0,0,0.0,0,0.019,0.0,1,1,1,1,7,0,7,0,5,0,0,14,58,60,13,60,46,0,0,14,507,27,461,389,64,19,124,146,103,43,4,4,7,4,1,0.04,19,19,22,17
org/apache/commons/lang3/time/StopWatchTest.java,1d1883f0e20215720eb583fd43eee088808c616b,10,0,0,0,0,0,0.0,0,4.769,0.0,3,3,3,1,22,1,17,2,1,0,0,11,11,11,0,11,0,1,0,10,303,36,214,53,156,53,130,167,42,125,12,12,12,1,1,0.25,36,36,36,11
org/apache/commons/lang3/exception/DefaultExceptionContextTest.java,1d1883f0e20215720eb583fd43eee088808c616b,8,0,0,0,0,0,0.0,0,0.0,0.0,1,1,1,1,4,0,4,0,1,0,0,2,2,2,0,2,0,0,0,2,40,5,16,9,4,19,7,10,6,4,1,1,1,1,0,1.19,2,2,2,2
org/apache/commons/lang3/text/StrMatcherTest.java,1d1883f0e20215720eb583fd43eee088808c616b,14,0,0,0,0,0,0.0,0,0.0,0.0,1,1,1,1,9,0,9,0,1,0,2,14,14,14,0,14,0,0,0,14,215,22,157,50,108,36,113,128,36,92,1,1,1,1,0,0.23,14,14,14,14
org/apache/commons/lang3/CharUtilsTest.java,1d1883f0e20215720eb583fd43eee088808c616b,24,0,0,0,0,0,0.0,0,0.003,0.0,2,2,2,1,11,0,11,0,1,0,3,24,24,24,0,24,0,0,0,24,363,40,304,73,199,20,193,245,61,184,3,3,8,1,2,0.07,51,51,64,24
org/apache/commons/lang3/text/FormattableUtilsTest.java,1d1883f0e20215720eb583fd43eee088808c616b,5,0,0,0,0,0,0.0,0,0.0,0.0,1,1,1,1,14,0,14,0,1,0,0,5,5,5,0,5,0,0,0,5,115,12,84,17,62,19,67,73,12,61,1,1,1,1,0,0.23,5,5,5,5
org/apache/commons/lang3/CharSetUtilsTest.java,1d1883f0e20215720eb583fd43eee088808c616b,11,0,0,0,0,0,0.0,0,0.002,0.0,1,1,1,1,17,2,15,0,1,0,0,11,11,11,0,11,0,0,0,11,252,41,186,32,143,25,151,163,21,142,1,1,1,1,0,0.13,11,11,11,11
org/apache/commons/lang3/ValidateTest.java,1d1883f0e20215720eb583fd43eee088808c616b,97,0,0,0,0,0,0.0,0,0.027000000000000003,0.0,2,2,2,1,15,0,14,0,1,0,0,97,97,97,0,97,0,0,0,97,1791,151,1511,281,1023,129,728,982,182,800,6,6,6,1,1,0.09,253,253,253,97
org/apache/commons/lang3/time/FastDateParserTest.java,1d1883f0e20215720eb583fd43eee088808c616b,37,0,0,0,0,0,0.0,0.88,0.848,0.6371601502100627,1,1,1,1,10,1,8,0,2,1,14,53,51,52,8,53,1,12,1,39,721,121,550,223,345,61,328,419,185,234,7,7,7,3,4,0.11,84,84,86,57
org/apache/commons/lang3/RandomStringUtilsTest.java,1d1883f0e20215720eb583fd43eee088808c616b,11,0,0,0,0,0,0.0,0,0.006,0.0,4,4,5,1,26,1,21,3,1,0,0,12,12,12,0,12,0,1,0,11,374,30,283,69,201,64,203,259,82,177,10,10,14,1,3,0.23,57,55,63,12
org/apache/commons/lang3/builder/NoClassNameToStringStyleTest.java,1d1883f0e20215720eb583fd43eee088808c616b,8,0,0,0,0,0,0.0,0,0.0,0.0,1,1,1,1,6,0,6,0,1,0,0,10,10,10,1,10,0,0,0,10,127,18,89,36,49,20,57,68,26,42,1,1,1,1,0,0.22,10,10,10,10
org/apache/commons/lang3/builder/SimpleToStringStyleTest.java,1d1883f0e20215720eb583fd43eee088808c616b,8,0,0,0,0,0,0.0,0,0.0,0.0,1,1,1,1,6,0,6,0,1,0,0,10,10,10,1,10,0,0,0,10,127,18,89,36,49,20,57,68,26,42,1,1,1,1,0,0.22,10,10,10,10
org/apache/commons/lang3/builder/DefaultToStringStyleTest.java,1d1883f0e20215720eb583fd43eee088808c616b,8,0,0,0,0,0,0.0,0,0.0,0.0,1,1,1,1,7,0,6,0,1,0,0,10,10,10,2,10,0,0,0,10,129,18,91,38,51,20,59,70,28,42,1,1,1,1,0,0.22,10,10,10,10
org/apache/commons/lang3/builder/ShortPrefixToStringStyleTest.java,1d1883f0e20215720eb583fd43eee088808c616b,8,0,0,0,0,0,0.0,0,0.0,0.0,1,1,1,1,7,0,6,0,1,0,0,10,10,10,2,10,0,0,0,10,129,18,91,38,51,20,59,70,28,42,1,1,1,1,0,0.22,10,10,10,10
org/apache/commons/lang3/builder/ToStringStyleTest.java,1d1883f0e20215720eb583fd43eee088808c616b,12,0,0,0,0,0,0.0,0,0.0,0.0,1,1,1,1,5,0,5,0,3,0,1,12,12,12,3,12,0,0,0,12,138,20,85,46,37,33,43,58,34,24,1,1,1,1,0,0.39,12,12,12,12
org/apache/commons/lang3/builder/NoFieldNamesToStringStyleTest.java,1d1883f0e20215720eb583fd43eee088808c616b,8,0,0,0,0,0,0.0,0,0.001,0.0,1,1,1,1,7,0,6,0,1,0,0,10,10,10,2,10,0,0,0,10,129,18,91,38,51,20,59,70,28,42,1,1,1,1,0,0.22,10,10,10,10
org/apache/commons/lang3/builder/StandardToStringStyleTest.java,1d1883f0e20215720eb583fd43eee088808c616b,8,0,0,0,0,0,0.0,0,0.001,0.0,1,1,1,1,7,0,6,0,1,0,1,10,10,10,2,10,0,0,0,10,144,20,104,40,62,20,70,81,29,52,1,1,1,1,0,0.19,10,10,10,10
org/apache/commons/lang3/math/NumberUtilsTest.java,1d1883f0e20215720eb583fd43eee088808c616b,95,0,0,0,0,0,0.0,0,0.016,0.0,1,1,1,1,11,0,10,0,1,0,0,103,103,103,0,103,0,2,6,95,1440,173,1158,254,833,120,706,821,158,663,3,3,3,3,2,0.1,114,114,115,105
org/apache/commons/lang3/StringEscapeUtilsTest.java,1d1883f0e20215720eb583fd43eee088808c616b,28,0,0,0,0,0,0.0,0,0.126,0.0,1,1,1,1,14,0,11,2,1,0,2,34,34,34,0,34,0,6,0,28,616,74,453,145,314,96,250,305,102,203,6,6,6,1,2,0.21,64,64,64,34
org/apache/commons/lang3/mutable/MutableByteTest.java,1d1883f0e20215720eb583fd43eee088808c616b,25,0,0,0,0,0,0.0,0,0.001,0.0,1,1,1,1,7,1,6,0,1,0,0,25,25,25,0,25,0,0,0,25,269,53,194,87,114,22,117,143,62,81,1,1,1,1,0,0.11,25,25,25,25
org/apache/commons/lang3/mutable/MutableShortTest.java,1d1883f0e20215720eb583fd43eee088808c616b,22,0,0,0,0,0,0.0,0,0.001,0.0,1,1,1,1,8,1,7,0,1,0,0,22,22,22,0,22,0,0,0,22,264,50,192,79,121,22,118,144,57,87,2,2,2,1,1,0.11,25,25,25,22
org/apache/commons/lang3/mutable/MutableIntTest.java,1d1883f0e20215720eb583fd43eee088808c616b,25,0,0,0,0,0,0.0,0,0.001,0.0,1,1,1,1,7,0,6,0,1,0,0,26,26,26,0,26,1,0,0,25,279,53,197,85,115,29,118,145,60,85,1,1,1,1,0,0.15,26,26,26,26
org/apache/commons/lang3/BooleanUtilsTest.java,1d1883f0e20215720eb583fd43eee088808c616b,72,0,0,0,0,0,0.0,0,0.004,0.0,1,1,1,1,11,0,10,0,1,0,0,72,72,72,0,72,0,0,0,72,1016,145,830,165,603,46,300,373,93,280,1,1,1,1,0,0.06,72,72,72,72
org/apache/commons/lang3/mutable/MutableLongTest.java,1d1883f0e20215720eb583fd43eee088808c616b,25,0,0,0,0,0,0.0,0,0.001,0.0,1,1,1,1,7,1,6,0,1,0,0,25,25,25,0,25,0,0,0,25,273,53,198,87,118,22,121,147,62,85,1,1,1,1,0,0.11,25,25,25,25
org/apache/commons/lang3/time/FastDateFormat_ParserTest.java,1d1883f0e20215720eb583fd43eee088808c616b,37,0,0,0,0,0,0.0,0.162,0.218,0.6397857467333475,1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,33,3,9,6,1,21,4,6,5,1,1,1,1,1,0,2.33,1,1,1,1
org/apache/commons/lang3/time/FastDateParserSDFTest.java,1d1883f0e20215720eb583fd43eee088808c616b,276,0,0,0,0,0,0.0,0.053,0.042,0.644721786181132,2,2,2,1,16,1,14,4,1,1,0,10,10,9,5,10,0,2,0,8,230,25,177,60,115,65,72,94,52,42,8,8,8,1,2,0.37,21,21,21,10
org/apache/commons/lang3/time/WeekYearTest.java,1d1883f0e20215720eb583fd43eee088808c616b,32,0,0,0,0,0,0.0,0.009000000000000001,0.005,0.6433972199757894,1,1,1,1,11,1,10,0,1,1,0,4,4,3,2,4,0,0,0,4,90,12,62,28,32,16,30,35,24,11,1,1,1,1,0,0.26,4,4,4,4
org/apache/commons/lang3/time/FastDateParser_MoreOrLessTest.java,1d1883f0e20215720eb583fd43eee088808c616b,7,0,0,0,0,0,0.0,0,0.0,0.6439712166786193,1,1,1,1,9,0,8,0,1,0,1,7,7,7,0,7,0,0,0,7,113,16,80,46,48,17,57,65,39,26,1,1,1,1,0,0.21,7,7,7,7
org/apache/commons/lang3/time/FastDateParser_TimeZoneStrategyTest.java,1d1883f0e20215720eb583fd43eee088808c616b,2,0,0,0,0,0,0.0,2.969,2.821,0.645159383614858,3,3,3,3,16,0,16,0,1,0,0,2,2,2,0,2,0,0,0,2,66,6,44,19,22,16,20,30,20,10,6,6,6,5,4,0.36,7,7,7,6
org/apache/commons/lang3/time/FastDatePrinterTimeZonesTest.java,1d1883f0e20215720eb583fd43eee088808c616b,627,0,0,0,0,0,0.0,0.379,0.24600000000000002,0.639400311311086,1,1,1,1,6,0,6,0,1,1,1,3,3,2,1,3,0,0,0,3,64,11,37,26,13,16,24,30,24,6,2,2,2,1,1,0.43,4,4,4,3
org/apache/commons/lang3/time/DateUtilsTest.java,1d1883f0e20215720eb583fd43eee088808c616b,59,0,0,0,0,0,0.0,0.10099999999999999,0.096,0.6431128144264221,1,1,1,1,22,1,19,1,1,5,1,66,66,61,30,66,0,5,0,61,1721,178,1409,265,1168,143,754,859,198,661,8,8,8,1,2,0.1,104,104,104,66
org/apache/commons/lang3/time/FastDateFormat_PrinterTest.java,1d1883f0e20215720eb583fd43eee088808c616b,22,0,0,0,0,0,0.0,0.064,0.024,0.6421598633130391,1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,33,3,9,6,1,21,4,6,5,1,1,1,1,1,0,2.33,1,1,1,1
org/apache/commons/lang3/time/DateFormatUtilsTest.java,1d1883f0e20215720eb583fd43eee088808c616b,12,0,0,0,0,0,0.0,0.001,0.001,0.6431022882461548,1,1,1,1,9,0,8,0,1,0,0,17,17,17,1,17,0,5,0,12,274,41,179,82,99,55,113,131,66,65,1,1,1,1,0,0.31,17,17,17,17
org/apache/commons/lang3/time/DateUtilsRoundingTest.java,1d1883f0e20215720eb583fd43eee088808c616b,22,0,0,0,0,0,0.0,0.009000000000000001,0.011000000000000001,0.6452734390894572,1,1,1,1,23,2,12,8,1,0,0,26,26,26,14,26,0,0,3,23,727,88,381,136,262,258,303,330,112,218,1,1,1,1,0,0.68,26,26,26,26
org/apache/commons/lang3/time/FastDatePrinterTest.java,1d1883f0e20215720eb583fd43eee088808c616b,22,0,0,0,0,0,0.0,0.003,0.002,0.6415216008822123,1,1,1,1,10,1,8,1,2,1,5,31,29,30,8,31,1,5,1,24,438,73,314,150,195,52,216,248,122,126,2,2,2,1,1,0.17,32,32,32,31
org/apache/commons/lang3/time/FastDateFormatTest.java,1d1883f0e20215720eb583fd43eee088808c616b,15,0,0,0,0,0,0.0,0.647,0.535,0.6427201151847839,1,1,1,1,13,1,11,0,3,0,3,19,19,19,1,19,0,1,0,18,323,48,243,117,153,33,152,179,98,81,4,4,4,1,3,0.14,24,24,24,19
org/apache/commons/lang3/time/FastDatePrinterTest.java,bd9adbb637a8a4aa5eb61c6fde2c576d0ab3c4fa,22,0,0,0,0,0,0.0,0.002,0.002,0.33357414801915486,1,1,1,1,10,1,8,1,2,1,5,31,29,30,8,31,1,5,1,24,438,73,314,150,195,52,216,248,122,126,2,2,2,1,1,0.17,32,32,32,31
org/apache/commons/lang3/time/WeekYearTest.java,bd9adbb637a8a4aa5eb61c6fde2c576d0ab3c4fa,32,0,0,0,0,0,0.0,0.005,0.008,0.3374127825101217,1,1,1,1,11,1,10,0,1,1,0,4,4,3,2,4,0,0,0,4,90,12,62,28,32,16,30,35,24,11,1,1,1,1,0,0.26,4,4,4,4
org/apache/commons/lang3/time/FastDatePrinterTimeZonesTest.java,bd9adbb637a8a4aa5eb61c6fde2c576d0ab3c4fa,627,0,0,0,0,0,0.0,0.24600000000000002,0.49200000000000005,0.3368524551391602,1,1,1,1,6,0,6,0,1,1,1,3,3,2,1,3,0,0,0,3,64,11,37,26,13,16,24,30,24,6,2,2,2,1,1,0.43,4,4,4,3
org/apache/commons/lang3/time/FastDateFormat_ParserTest.java,bd9adbb637a8a4aa5eb61c6fde2c576d0ab3c4fa,37,0,0,0,0,0,0.0,0.218,0.153,0.33850560188293455,1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,33,3,9,6,1,21,4,6,5,1,1,1,1,1,0,2.33,1,1,1,1
org/apache/commons/lang3/time/DateUtilsTest.java,bd9adbb637a8a4aa5eb61c6fde2c576d0ab3c4fa,59,0,0,0,0,0,0.0,0.096,0.127,0.33706503311793007,1,1,1,1,22,1,19,1,1,5,1,66,66,61,30,66,0,5,0,61,1721,178,1409,265,1168,143,754,859,198,661,8,8,8,1,2,0.1,104,104,104,66
org/apache/commons/lang3/time/DurationFormatUtilsTest.java,bd9adbb637a8a4aa5eb61c6fde2c576d0ab3c4fa,25,0,0,0,0,0,0.0,0.33399999999999996,0.43799999999999994,0.3535591681798299,1,1,1,1,18,1,16,1,1,0,1,28,28,28,0,28,0,3,0,25,631,84,490,103,388,62,332,367,82,285,4,4,4,1,3,0.13,34,34,34,28
org/apache/commons/lang3/time/FastDateFormat_PrinterTest.java,bd9adbb637a8a4aa5eb61c6fde2c576d0ab3c4fa,22,0,0,0,0,0,0.0,0.024,0.09,0.3376066525777181,1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,33,3,9,6,1,21,4,6,5,1,1,1,1,1,0,2.33,1,1,1,1
org/apache/commons/lang3/time/DateFormatUtilsTest.java,bd9adbb637a8a4aa5eb61c6fde2c576d0ab3c4fa,12,0,0,0,0,0,0.0,0.001,0.001,0.33762100140253704,1,1,1,1,9,0,8,0,1,0,0,17,17,17,1,17,0,5,0,12,274,41,179,82,99,55,113,131,66,65,1,1,1,1,0,0.31,17,17,17,17
org/apache/commons/lang3/time/DateUtilsRoundingTest.java,bd9adbb637a8a4aa5eb61c6fde2c576d0ab3c4fa,22,0,0,0,0,0,0.0,0.011000000000000001,0.011000000000000001,0.3376494328180949,1,1,1,1,23,2,12,8,1,0,0,26,26,26,14,26,0,0,3,23,727,88,381,136,262,258,303,330,112,218,1,1,1,1,0,0.68,26,26,26,26
org/apache/commons/lang3/time/FastDateParserTest.java,bd9adbb637a8a4aa5eb61c6fde2c576d0ab3c4fa,37,0,0,0,0,0,0.0,0.848,0.9640000000000001,0.34806992212931315,1,1,1,1,10,1,8,0,2,1,14,53,51,52,8,53,1,12,1,39,721,121,550,223,345,61,328,419,185,234,7,7,7,3,4,0.11,84,84,86,57
org/apache/commons/lang3/time/FastDateFormatTest.java,bd9adbb637a8a4aa5eb61c6fde2c576d0ab3c4fa,15,0,0,0,0,0,0.0,0.535,0.466,0.33788341681162515,1,1,1,1,13,1,11,0,3,0,3,19,19,19,1,19,0,1,0,18,323,48,243,117,153,33,152,179,98,81,4,4,4,1,3,0.14,24,24,24,19
org/apache/commons/lang3/StringUtilsTest.java,0fe9685c8a78ba2d780a3ec1e1a323990dc6d218,138,0,0,0,0,0,0.0,0.028999999999999998,0.11699999999999999,0.6626691500345866,1,1,1,1,17,1,15,1,2,0,27,142,142,142,5,142,0,3,0,139,2957,374,2407,482,1826,187,1719,1938,333,1605,17,17,17,1,4,0.08,210,210,216,142
org/apache/commons/lang3/text/WordUtilsTest.java,0fe9685c8a78ba2d780a3ec1e1a323990dc6d218,14,0,0,0,0,0,0.0,0,0.0,0.6507151365280152,1,1,1,1,25,2,21,2,1,0,0,14,14,14,0,14,0,0,0,14,421,55,322,54,269,54,274,289,39,250,1,1,1,1,0,0.17,14,14,14,14
org/apache/commons/lang3/RandomUtilsTest.java,3899cc6570bd9176c84ad2d5d14febc6c0ddd964,27,0,0,0,0,0,0.0,0,0.046,0.0,1,1,1,1,5,0,3,2,1,0,1,27,27,27,0,27,0,0,0,27,241,32,133,74,45,76,50,78,47,31,1,1,2,1,0,0.57,27,27,35,27
org/apache/commons/lang3/time/FastDatePrinterTest.java,697329630f16ee37cab30004aab5b0831fc9ecc3,22,0,0,0,0,0,0.0,0.002,0.003,0.9246468027432759,1,1,1,1,10,1,8,1,2,1,5,31,29,30,8,31,1,5,1,24,438,73,314,150,195,52,216,248,122,126,2,2,2,1,1,0.17,32,32,32,31
org/apache/commons/lang3/time/WeekYearTest.java,697329630f16ee37cab30004aab5b0831fc9ecc3,32,0,0,0,0,0,0.0,0.008,0.006,0.9245982487996419,1,1,1,1,11,1,10,0,1,1,0,4,4,3,2,4,0,0,0,4,90,12,62,28,32,16,30,35,24,11,1,1,1,1,0,0.26,4,4,4,4
org/apache/commons/lang3/time/DateUtilsTest.java,697329630f16ee37cab30004aab5b0831fc9ecc3,59,0,0,0,0,0,0.0,0.127,0.11800000000000001,0.9240840474764506,1,1,1,1,22,1,19,1,1,5,1,66,66,61,30,66,0,5,0,61,1721,178,1409,265,1168,143,754,859,198,661,8,8,8,1,2,0.1,104,104,104,66
org/apache/commons/lang3/time/DurationFormatUtilsTest.java,697329630f16ee37cab30004aab5b0831fc9ecc3,25,0,0,0,0,0,0.0,0.43799999999999994,0.498,0.9239697853724161,1,1,1,1,18,1,16,1,1,0,1,28,28,28,0,28,0,3,0,25,631,84,490,103,388,62,332,367,82,285,4,4,4,1,3,0.13,34,34,34,28
org/apache/commons/lang3/time/FastDateParserTest.java,697329630f16ee37cab30004aab5b0831fc9ecc3,37,0,0,0,0,0,0.0,0.9640000000000001,0.941,0.9226789474487305,1,1,1,1,10,1,8,0,2,1,14,53,51,52,8,53,1,12,1,39,721,121,550,223,345,61,328,419,185,234,7,7,7,3,4,0.11,84,84,86,57
org/apache/commons/lang3/time/FastDateFormat_PrinterTest.java,697329630f16ee37cab30004aab5b0831fc9ecc3,22,0,0,0,0,0,0.0,0.09,0.065,0.9244071165720622,1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,33,3,9,6,1,21,4,6,5,1,1,1,1,1,0,2.33,1,1,1,1
org/apache/commons/lang3/time/DateFormatUtilsTest.java,697329630f16ee37cab30004aab5b0831fc9ecc3,12,0,0,0,0,0,0.0,0.001,0.0,0.9243634343147278,1,1,1,1,9,0,8,0,1,0,0,17,17,17,1,17,0,5,0,12,274,41,179,82,99,55,113,131,66,65,1,1,1,1,0,0.31,17,17,17,17
org/apache/commons/lang3/time/FastDateFormatTest.java,697329630f16ee37cab30004aab5b0831fc9ecc3,15,0,0,0,0,0,0.0,0.466,0.605,0.9231085538864136,1,1,1,1,13,1,11,0,3,0,3,19,19,19,1,19,0,1,0,18,323,48,243,117,153,33,152,179,98,81,4,4,4,1,3,0.14,24,24,24,19
org/apache/commons/lang3/time/DateUtilsRoundingTest.java,697329630f16ee37cab30004aab5b0831fc9ecc3,22,0,0,0,0,0,0.0,0.011000000000000001,0.012,0.9246429244677226,1,1,1,1,23,2,12,8,1,0,0,26,26,26,14,26,0,0,3,23,727,88,381,136,262,258,303,330,112,218,1,1,1,1,0,0.68,26,26,26,26
org/apache/commons/lang3/time/FastDateFormat_ParserTest.java,697329630f16ee37cab30004aab5b0831fc9ecc3,37,0,0,0,0,0,0.0,0.153,0.233,0.9275138179461161,1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,33,3,9,6,1,21,4,6,5,1,1,1,1,1,0,2.33,1,1,1,1
org/apache/commons/lang3/time/FastDatePrinterTimeZonesTest.java,697329630f16ee37cab30004aab5b0831fc9ecc3,627,0,0,0,0,0,0.0,0.49200000000000005,0.36,0.9279879053433736,1,1,1,1,6,0,6,0,1,1,1,3,3,2,1,3,0,0,0,3,64,11,37,26,13,16,24,30,24,6,2,2,2,1,1,0.43,4,4,4,3
org/apache/commons/lang3/StringUtilsTest.java,009e33bb5d2950ad46d80f0b84ac77f075378859,134,0,0,0,0,0,0.0,0.11699999999999999,0.114,0.9893166462580363,1,1,1,1,18,1,15,1,2,0,27,138,138,138,5,138,0,3,0,135,2922,371,2375,474,1806,187,1699,1914,329,1585,17,17,17,1,4,0.08,206,206,212,138
org/apache/commons/lang3/StringUtilsEqualsIndexOfTest.java,0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1,37,0,0,0,0,0,0.0,0.011000000000000001,0.015,1.9259071826934815,1,1,1,1,13,0,12,0,2,0,6,44,44,44,2,44,0,0,0,44,768,89,633,109,486,54,495,542,65,477,2,2,3,1,1,0.09,45,45,46,44
org/apache/commons/lang3/StringUtilsIsTest.java,0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1,8,0,0,0,0,0,0.0,0.005,0.040999999999999995,1.9269125501314799,1,1,1,1,16,0,16,0,1,0,0,8,8,8,0,8,0,0,0,8,173,12,142,21,112,19,116,125,13,112,1,1,1,1,0,0.13,8,8,8,8
org/apache/commons/lang3/StringUtilsTest.java,0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1,130,0,0,0,0,0,0.0,0.114,0.07400000000000001,0.2848764856656392,1,1,1,1,18,1,15,1,2,0,27,134,134,134,5,134,0,3,0,131,2871,366,2329,466,1772,187,1665,1876,325,1551,17,17,17,1,4,0.08,202,202,208,134
org/apache/commons/lang3/time/FastDatePrinterTest.java,aa31bc6c313789c344d715b7c1aeea0cd8de47e2,22,0,0,0,0,0,0.0,0.003,0.096,0.9555652976036072,1,1,1,1,10,1,8,1,2,1,5,31,29,30,8,31,1,5,1,24,438,73,314,150,195,52,216,248,122,126,2,2,2,1,1,0.17,32,32,32,31
org/apache/commons/lang3/CharRangeTest.java,aa31bc6c313789c344d715b7c1aeea0cd8de47e2,16,0,0,0,0,0,0.0,0,0.01,0.0,1,1,1,1,20,1,18,0,1,0,0,16,16,16,0,16,0,0,0,16,400,49,319,100,252,32,253,275,82,193,5,5,5,1,1,0.1,21,21,21,16
org/apache/commons/lang3/ObjectUtilsTest.java,aa31bc6c313789c344d715b7c1aeea0cd8de47e2,38,0,0,0,0,0,0.0,0.053,0.022000000000000002,2.245272143681844,1,1,1,1,10,0,8,1,5,0,4,47,47,47,1,47,2,0,0,45,712,97,489,187,300,128,282,349,140,209,6,6,6,1,1,0.26,64,64,64,47
org/apache/commons/lang3/CharSetTest.java,aa31bc6c313789c344d715b7c1aeea0cd8de47e2,15,0,0,0,0,0,0.0,0.002,0.008,2.253705366452535,1,1,1,1,27,3,23,1,1,0,0,15,15,15,0,15,0,0,0,15,477,73,375,70,309,57,328,344,55,289,1,1,1,1,0,0.15,15,15,15,15
org/apache/commons/lang3/time/FastDateParserTest.java,aa31bc6c313789c344d715b7c1aeea0cd8de47e2,37,0,0,0,0,0,0.0,0.941,1.021,0.9552647988001506,1,1,1,1,10,1,8,0,2,1,14,53,51,52,8,53,1,12,1,39,721,121,550,223,345,61,328,419,185,234,7,7,7,3,4,0.11,84,84,86,57
org/apache/commons/lang3/RangeTest.java,aa31bc6c313789c344d715b7c1aeea0cd8de47e2,24,0,0,0,0,0,0.0,0.003,0.006,2.2342246850331624,1,1,1,1,10,1,8,0,5,0,0,29,29,29,7,29,0,0,0,29,394,67,283,87,177,47,184,215,59,156,2,2,2,1,1,0.17,30,30,30,29
org/apache/commons/lang3/SerializationUtilsTest.java,aa31bc6c313789c344d715b7c1aeea0cd8de47e2,26,0,0,0,0,0,0.0,0,0.113,0.0,1,1,1,1,10,0,9,0,3,0,3,29,29,29,3,29,0,1,0,28,433,61,344,142,208,29,212,260,116,144,2,2,2,1,1,0.08,45,45,45,29
